122	225	246	1097.000027
123	246	232	1097.000027
124	232	252	1097.000027
125	252	219	1097.000027
126	219	264	1097.000027
127	264	234	1097.000027
128	234	258	1097.000027
129	258	229	1097.000027
130	229	273	1097.000027
131	273	235	1097.000027
132	235	229	1097.000027
133	229	234	1097.000027
134	234	219	1097.000027
135	219	232	1097.000027
136	232	225	1097.000027
137	225	276	1097.000027
138	235	270	1097.000027
139	276	227	1097.000027
140	222	221	690.0000095
141	221	223	690.0000095
142	223	226	690.0000095
143	236	230	955.0000191
144	230	233	955.0000191
145	233	218	955.0000191
146	218	231	955.0000191
147	231	224	955.0000191
148	224	227	955.0000191
149	237	240	1439.000034
150	240	243	1439.000034
151	243	246	1439.000034
152	246	249	1439.000034
153	249	252	1439.000034
154	252	267	1439.000034
155	267	264	1439.000034
156	264	261	1439.000034
157	261	258	1439.000034
158	258	255	1439.000034
159	255	273	1439.000034
160	273	270	1439.000034
161	271	274	1439.000034
162	274	256	1439.000034
163	256	259	1439.000034
164	259	262	1439.000034
165	262	265	1439.000034
166	265	268	1439.000034
167	268	253	1439.000034
168	253	250	1439.000034
169	250	247	1439.000034
170	247	244	1439.000034
171	244	241	1439.000034
172	241	238	1439.000034
173	272	275	1729.000092
174	275	257	1729.000092
175	257	260	1729.000092
176	260	263	1729.000092
177	263	266	1729.000092
178	266	269	1729.000092
179	269	254	1729.000092
180	254	251	1729.000092
181	251	248	1729.000092
182	248	245	1729.000092
183	245	242	1729.000092
184	242	239	1729.000092
185	277	278	1097.000027
186	220	279	690.0000095
187	220	280	690.0000095
188	281	282	1097.000027
189	112	171	690.0000095
190	171	172	690.0000095
191	172	173	690.0000095
192	173	174	690.0000095
193	174	86	690.0000095
356	217	86	690.0000095
355	176	217	690.0000095
196	176	177	690.0000095
197	177	90	690.0000095
198	90	178	690.0000095
199	178	179	690.0000095
200	179	101	690.0000095
201	284	285	1097.000027
202	286	287	1097.000027
203	288	289	1097.000027
204	276	285	1097.000027
205	284	288	1097.000027
206	289	277	1097.000027
207	278	286	1097.000027
208	287	281	1097.000027
209	282	236	1097.000027
210	226	285	690.0000095
211	285	279	690.0000095
212	279	288	690.0000095
213	279	277	690.0000095
214	277	280	690.0000095
215	280	286	690.0000095
216	222	281	690.0000095
217	281	280	690.0000095
218	290	291	1439.000034
219	291	292	1439.000034
220	292	179	2045.000076
221	293	294	1439.000034
222	294	295	1439.000034
223	295	178	2045.000076
224	296	297	1439.000034
225	297	298	1439.000034
226	298	90	2045.000076
227	299	300	1439.000034
228	300	301	1439.000034
229	301	177	2045.000076
230	302	303	1439.000034
231	303	304	1439.000034
232	304	176	2045.000076
233	284	305	1097.000027
234	305	306	1439.000034
235	306	307	1439.000034
236	307	172	2045.000076
237	308	309	1439.000034
238	309	310	1439.000034
239	310	173	2045.000076
240	289	311	1097.000027
241	311	312	1439.000034
242	312	313	1439.000034
243	313	174	2045.000076
244	314	315	1439.000034
245	315	316	1439.000034
246	316	86	2045.000076
247	278	317	1097.000027
248	317	318	1439.000034
249	318	319	1439.000034
250	319	217	2045.000076
251	320	321	1439.000034
252	321	322	1439.000034
253	322	171	2045.000076
254	299	287	1097.000027
255	293	282	1097.000027
256	112	322	1439.000034
257	322	306	1439.000034
258	306	308	1097.000027
259	239	321	1439.000034
260	321	305	1097.000027
261	238	320	1097.000027
262	171	307	1439.000034
263	307	309	1439.000034
264	309	311	1097.000027
265	172	310	1439.000034
266	310	312	1439.000034
267	312	314	1097.000027
268	173	313	1439.000034
269	313	315	1439.000034
270	315	317	1097.000027
271	174	316	1439.000034
272	316	318	1439.000034
273	318	302	1097.000027
274	86	319	1439.000034
275	319	303	1439.000034
276	303	299	1097.000027
277	217	304	1439.000034
278	304	300	1439.000034
279	300	296	1097.000027
280	176	301	1439.000034
281	301	297	1439.000034
282	297	293	1097.000027
283	177	298	1439.000034
284	298	294	1439.000034
285	294	290	1097.000027
286	90	295	1439.000034
287	295	291	1439.000034
288	291	270	1097.000027
289	178	292	1439.000034
290	292	271	1439.000034
291	179	272	1439.000034
292	235	290	1097.000027
293	290	282	1097.000027
294	282	296	1097.000027
295	296	287	1097.000027
296	287	302	1097.000027
297	302	278	1097.000027
298	278	314	1097.000027
299	314	289	1097.000027
300	289	308	1097.000027
301	308	284	1097.000027
302	284	320	1097.000027
303	320	276	1097.000027
304	276	284	1097.000027
305	284	289	1097.000027
306	289	278	1097.000027
307	278	287	1097.000027
308	287	282	1097.000027
309	282	235	1097.000027
310	226	279	690.0000095
311	279	280	690.0000095
312	280	222	690.0000095
313	227	285	955.0000191
314	285	288	955.0000191
315	288	277	955.0000191
316	277	286	955.0000191
317	286	281	955.0000191
318	281	236	955.0000191
319	270	290	1439.000034
320	290	293	1439.000034
321	293	296	1439.000034
322	296	299	1439.000034
323	299	302	1439.000034
324	302	317	1439.000034
325	317	314	1439.000034
326	314	311	1439.000034
327	311	308	1439.000034
328	308	305	1439.000034
329	305	320	1439.000034
330	320	237	1439.000034
331	238	321	1439.000034
332	321	306	1439.000034
333	306	309	1439.000034
334	309	312	1439.000034
335	312	315	1439.000034
336	315	318	1439.000034
337	318	303	1439.000034
338	303	300	1439.000034
339	300	297	1439.000034
340	297	294	1439.000034
341	294	291	1439.000034
342	291	271	1439.000034
343	239	322	1729.000092
344	322	307	1729.000092
345	307	310	1729.000092
346	310	313	1729.000092
347	313	316	1729.000092
348	316	319	1729.000092
349	319	304	1729.000092
350	304	301	1729.000092
351	301	298	1729.000092
352	298	295	1729.000092
353	295	292	1729.000092
354	292	272	1729.000092
